time_ms,accel_x_raw,accel_y_raw,accel_z_raw,uv_raw,accel_valid,uv_valid,uv_new,sensor_error_mask,pump_on,accel_fifo_skipped_total,log_dropped_total
119672,38,-5380,146,0,1,1,0,0,1,0,0
119682,21,-5381,147,0,1,1,0,0,1,0,0
119697,28,-5387,144,0,1,1,0,0,1,0,0
119707,26,-5388,140,0,1,1,0,0,1,0,0
119718,16,-5382,153,0,1,1,0,0,1,0,0
119728,15,-5381,159,0,1,1,0,0,1,0,0
119739,32,-5390,144,0,1,1,0,0,1,0,0
119749,29,-5379,148,0,1,1,0,0,1,0,0
119760,27,-5385,151,0,1,1,0,0,1,0,0
119770,19,-5374,145,0,1,1,0,0,1,0,0
119771,19,-5365,143,0,1,1,0,0,1,0,0
119781,32,-5369,147,0,1,1,0,0,1,0,0
119791,24,-5381,153,0,1,1,0,0,1,0,0
119801,23,-5393,148,0,1,1,0,0,1,0,0
119811,33,-5387,142,0,1,1,0,0,1,0,0
119821,22,-5375,156,0,1,1,0,0,1,0,0
119831,37,-5388,143,0,1,1,0,0,1,0,0
119845,24,-5381,160,0,1,1,0,0,1,0,0
119855,21,-5374,141,0,1,1,1,0,1,0,0
119866,50,-5376,154,0,1,1,0,0,1,0,0
119876,28,-5378,151,0,1,1,0,0,1,0,0
119887,33,-5382,137,0,1,1,0,0,1,0,0
119897,24,-5394,147,0,1,1,0,0,1,0,0
119908,19,-5390,142,0,1,1,0,0,1,0,0
119918,38,-5384,143,0,1,1,0,0,1,0,0
119919,30,-5386,152,0,1,1,0,0,1,0,0
119929,6,-5392,159,0,1,1,0,0,1,0,0
119939,35,-5377,148,0,1,1,0,0,1,0,0
119950,23,-5381,145,0,1,1,0,0,1,0,0
119960,20,-5381,146,0,1,1,0,0,1,0,0
119970,34,-5386,150,0,1,1,0,0,1,0,0
119980,21,-5376,150,0,1,1,0,0,1,0,0
119990,2,-5377,139,0,1,1,0,0,1,0,0
120000,41,-5385,142,0,1,1,0,0,1,0,0
120010,30,-5391,155,0,1,1,0,0,1,0,0
120020,23,-5390,150,0,1,1,0,0,1,0,0
120030,41,-5387,137,0,1,1,0,0,1,0,0
120040,29,-5375,152,0,1,1,0,0,1,0,0
120050,21,-5385,160,0,1,1,0,0,1,0,0
120060,26,-5388,135,0,1,1,0,0,1,0,0
120070,13,-5383,146,0,1,1,0,0,1,0,0
120080,17,-5388,154,0,1,1,0,0,1,0,0
120090,26,-5381,138,0,1,1,0,0,1,0,0
120100,30,-5380,152,0,1,1,0,0,1,0,0
120111,36,-5370,149,0,1,1,0,0,1,0,0
120121,30,-5375,141,0,1,1,0,0,1,0,0
120131,15,-5390,150,0,1,1,0,0,1,0,0
120141,16,-5379,140,0,1,1,0,0,1,0,0
120151,44,-5383,156,0,1,1,0,0,1,0,0
120161,26,-5387,154,0,1,1,0,0,1,0,0
120171,16,-5386,149,0,1,1,0,0,1,0,0
120181,30,-5378,133,0,1,1,0,0,1,0,0
120195,33,-5387,146,0,1,1,0,0,1,0,0
120205,18,-5387,160,0,1,1,0,0,1,0,0
120215,26,-5384,139,0,1,1,0,0,1,0,0
120225,10,-5385,138,0,1,1,0,0,1,0,0
120226,30,-5388,129,0,1,1,0,0,1,0,0
120236,33,-5378,137,0,1,1,0,0,1,0,0
120246,11,-5376,149,0,1,1,0,0,1,0,0
120257,16,-5392,150,0,1,1,0,0,1,0,0
120267,34,-5390,160,0,1,1,0,0,1,0,0
120278,24,-5385,152,0,1,1,0,0,1,0,0
120288,35,-5384,145,0,1,1,0,0,1,0,0
120299,34,-5381,144,0,1,1,0,0,1,0,0
120309,22,-5385,140,0,1,1,0,0,1,0,0
120320,35,-5380,131,0,1,1,0,0,1,0,0
120330,38,-5385,152,0,1,1,0,0,1,0,0
120341,19,-5386,141,0,1,1,0,0,1,0,0
120351,35,-5380,134,0,1,1,0,0,1,0,0
120356,23,-5382,152,0,1,1,0,0,1,0,0
120366,27,-5391,164,0,1,1,0,0,1,0,0
120376,45,-5374,153,0,1,1,1,0,1,0,0
120387,26,-5386,143,0,1,1,0,0,1,0,0
120397,29,-5382,151,0,1,1,0,0,1,0,0
120408,31,-5377,156,0,1,1,0,0,1,0,0
120418,25,-5374,136,0,1,1,0,0,1,0,0
120429,31,-5388,130,0,1,1,0,0,1,0,0
120439,24,-5391,132,0,1,1,0,0,1,0,0
120450,18,-5383,142,0,1,1,0,0,1,0,0
120460,43,-5379,154,0,1,1,0,0,1,0,0
120471,15,-5382,138,0,1,1,0,0,1,0,0
120481,27,-5384,143,0,1,1,0,0,1,0,0
120492,34,-5379,154,0,1,1,0,0,1,0,0
120502,25,-5377,152,0,1,1,0,0,1,0,0
120503,40,-5386,144,0,1,1,0,0,1,0,0
120513,24,-5391,137,0,1,1,0,0,1,0,0
120523,1,-5379,145,0,1,1,0,0,1,0,0
120534,29,-5388,147,0,1,1,0,0,1,0,0
120544,27,-5393,135,0,1,1,0,0,1,0,0
120554,17,-5383,133,0,1,1,0,0,1,0,0
120564,35,-5393,146,0,1,1,0,0,1,0,0
120574,28,-5393,148,0,1,1,0,0,1,0,0
120584,20,-5375,132,0,1,1,0,0,1,0,0
120592,34,-5368,127,0,1,1,0,0,1,0,0
120602,26,-5379,156,0,1,1,0,0,1,0,0
120612,16,-5386,140,0,1,1,0,0,1,0,0
120622,37,-5386,147,0,1,1,0,0,1,0,0
120632,27,-5378,149,0,1,1,0,0,1,0,0
120642,12,-5383,147,0,1,1,0,0,1,0,0
120653,37,-5393,131,0,1,1,0,0,1,0,0
120663,37,-5381,144,0,1,1,0,0,1,0,0
120674,20,-5381,150,0,1,1,0,0,1,0,0
120684,40,-5380,135,0,1,1,0,0,1,0,0
120694,29,-5381,160,0,1,1,0,0,1,0,0
120704,33,-5394,137,0,1,1,0,0,1,0,0
120714,47,-5380,127,0,1,1,0,0,1,0,0
120724,34,-5373,147,0,1,1,0,0,1,0,0
120734,12,-5371,153,0,1,1,0,0,1,0,0
120744,26,-5382,141,0,1,1,0,0,1,0,0
120755,35,-5390,147,0,1,1,0,0,1,0,0
120765,20,-5385,139,0,1,1,0,0,1,0,0
120775,25,-5385,142,0,1,1,0,0,1,0,0
120785,22,-5383,156,0,1,1,0,0,1,0,0
120795,29,-5389,149,0,1,1,0,0,1,0,0
120805,27,-5382,136,0,1,1,0,0,1,0,0
120815,14,-5370,150,0,1,1,0,0,1,0,0
120825,17,-5387,148,0,1,1,0,0,1,0,0
120835,27,-5384,145,0,1,1,0,0,1,0,0
120845,15,-5375,140,0,1,1,0,0,1,0,0
120856,26,-5387,133,0,1,1,0,0,1,0,0
120866,34,-5384,152,0,1,1,0,0,1,0,0
120867,18,-5383,153,0,1,1,0,0,1,0,0
120877,30,-5381,131,0,1,1,0,0,1,0,0
120887,30,-5378,147,0,1,1,1,0,1,0,0
120907,24,-5381,149,0,1,1,0,0,1,0,0
120918,29,-5394,130,0,1,1,0,0,1,0,0
120928,44,-5385,145,0,1,1,0,0,1,0,0
120938,21,-5380,140,0,1,1,0,0,1,0,0
120948,25,-5399,139,0,1,1,0,0,1,0,0
120958,27,-5390,144,0,1,1,0,0,1,0,0
120968,21,-5380,151,0,1,1,0,0,1,0,0
120978,25,-5383,138,0,1,1,0,0,1,0,0
120988,14,-5379,150,0,1,1,0,0,1,0,0
120998,16,-5384,137,0,1,1,0,0,1,0,0
120999,31,-5381,146,0,1,1,0,0,1,0,0
121009,13,-5381,148,0,1,1,0,0,1,0,0
121019,27,-5383,142,0,1,1,0,0,1,0,0
121029,27,-5381,142,0,1,1,0,0,1,0,0
121039,23,-5386,127,0,1,1,0,0,1,0,0
121049,29,-5388,149,0,1,1,0,0,1,0,0
121059,22,-5385,141,0,1,1,0,0,1,0,0
121069,32,-5385,129,0,1,1,0,0,1,0,0
121079,14,-5370,144,0,1,1,0,0,1,0,0
121089,17,-5382,155,0,1,1,0,0,1,0,0
121099,28,-5392,167,0,1,1,0,0,1,0,0
121109,17,-5381,150,0,1,1,0,0,1,0,0
121119,11,-5381,159,0,1,1,0,0,1,0,0
121129,39,-5387,150,0,1,1,0,0,1,0,0
121139,32,-5383,139,0,1,1,0,0,1,0,0
121149,24,-5375,148,0,1,1,0,0,1,0,0
121159,34,-5373,151,0,1,1,0,0,1,0,0
121169,20,-5388,139,0,1,1,0,0,1,0,0
121179,21,-5382,141,0,1,1,0,0,1,0,0
121189,38,-5387,162,0,1,1,0,0,1,0,0
121199,26,-5371,157,0,1,1,0,0,1,0,0
121209,33,-5393,154,0,1,1,0,0,1,0,0
121219,22,-5393,135,0,1,1,0,0,1,0,0
121229,11,-5374,147,0,1,1,0,0,1,0,0
121240,32,-5370,144,0,1,1,0,0,1,0,0
121250,38,-5382,149,0,1,1,0,0,1,0,0
121260,20,-5383,156,0,1,1,0,0,1,0,0
121270,28,-5383,130,0,1,1,0,0,1,0,0
121280,19,-5375,146,0,1,1,0,0,1,0,0
121290,9,-5393,145,0,1,1,0,0,1,0,0
121300,27,-5372,143,0,1,1,0,0,1,0,0
121310,44,-5371,157,0,1,1,0,0,1,0,0
121321,22,-5379,155,0,1,1,0,0,1,0,0
121331,30,-5380,137,0,1,1,0,0,1,0,0
121341,32,-5373,149,0,1,1,0,0,1,0,0
121351,27,-5385,144,0,1,1,0,0,1,0,0
121361,14,-5386,133,0,1,1,0,0,1,0,0
121371,34,-5380,143,0,1,1,0,0,1,0,0
121381,17,-5390,145,0,1,1,0,0,1,0,0
121391,30,-5382,129,0,1,1,0,0,1,0,0
121396,29,-5386,144,0,1,1,0,0,1,0,0
121406,23,-5387,140,0,1,1,0,0,1,0,0
121416,35,-5377,149,0,1,1,1,0,1,0,0
121427,20,-5384,152,0,1,1,0,0,1,0,0
121437,33,-5389,134,0,1,1,0,0,1,0,0
121448,29,-5376,137,0,1,1,0,0,1,0,0
121458,9,-5374,140,0,1,1,0,0,1,0,0
121469,29,-5381,136,0,1,1,0,0,1,0,0
121479,35,-5375,137,0,1,1,0,0,1,0,0
121490,24,-5380,156,0,1,1,0,0,1,0,0
121500,37,-5372,147,0,1,1,0,0,1,0,0
121510,36,-5373,158,0,1,1,0,0,1,0,0
121520,23,-5392,144,0,1,1,0,0,1,0,0
121530,32,-5384,140,0,1,1,0,0,1,0,0
121540,22,-5376,152,0,1,1,0,0,1,0,0
121550,18,-5371,136,0,1,1,0,0,1,0,0
121560,31,-5372,136,0,1,1,0,0,1,0,0
121571,32,-5367,146,0,1,1,0,0,1,0,0
121581,18,-5387,139,0,1,1,0,0,1,0,0
121591,35,-5381,143,0,1,1,0,0,1,0,0
121601,22,-5378,154,0,1,1,0,0,1,0,0
121611,26,-5377,140,0,1,1,0,0,1,0,0
121621,21,-5387,153,0,1,1,0,0,1,0,0
121631,27,-5388,140,0,1,1,0,0,1,0,0
121632,26,-5385,134,0,1,1,0,0,1,0,0
121642,23,-5386,146,0,1,1,0,0,1,0,0
121653,29,-5390,138,0,1,1,0,0,1,0,0
121663,15,-5376,146,0,1,1,0,0,1,0,0
121674,20,-5379,143,0,1,1,0,0,1,0,0
121684,40,-5381,159,0,1,1,0,0,1,0,0
121694,23,-5390,144,0,1,1,0,0,1,0,0
121704,33,-5384,141,0,1,1,0,0,1,0,0
121714,36,-5387,138,0,1,1,0,0,1,0,0
121724,16,-5368,143,0,1,1,0,0,1,0,0
121734,23,-5375,143,0,1,1,0,0,1,0,0
121744,36,-5374,139,0,1,1,0,0,1,0,0
121755,35,-5383,132,0,1,1,0,0,1,0,0
121765,18,-5383,150,0,1,1,0,0,1,0,0
121775,31,-5377,158,0,1,1,0,0,1,0,0
121785,26,-5389,153,0,1,1,0,0,1,0,0
121795,29,-5380,154,0,1,1,0,0,1,0,0
121805,31,-5382,151,0,1,1,0,0,1,0,0
121815,22,-5378,146,0,1,1,0,0,1,0,0
121825,26,-5379,122,0,1,1,0,0,1,0,0
121833,33,-5380,150,0,1,1,0,0,1,0,0
121843,16,-5385,142,0,1,1,0,0,1,0,0
121853,28,-5373,142,0,1,1,0,0,1,0,0
121864,30,-5387,159,0,1,1,0,0,1,0,0
121874,18,-5391,149,0,1,1,0,0,1,0,0
121885,39,-5378,142,0,1,1,0,0,1,0,0
121895,33,-5383,156,0,1,1,0,0,1,0,0
121906,15,-5384,146,0,1,1,0,0,1,0,0
121916,29,-5398,128,0,1,1,0,0,1,0,0
121917,26,-5396,155,0,1,1,0,0,1,0,0
121927,12,-5381,163,0,1,1,0,0,1,0,0
121937,19,-5378,145,0,1,1,1,0,1,0,0
121948,38,-5384,137,0,1,1,0,0,1,0,0
121958,18,-5380,146,0,1,1,0,0,1,0,0
121969,26,-5383,140,0,1,1,0,0,1,0,0
121979,37,-5384,149,0,1,1,0,0,1,0,0
121990,9,-5379,143,0,1,1,0,0,1,0,0
122000,41,-5380,135,0,1,1,0,0,1,0,0
122011,28,-5387,143,0,1,1,0,0,1,0,0
122021,19,-5387,141,0,1,1,0,0,1,0,0
122031,36,-5382,149,0,1,1,0,0,1,0,0
122041,31,-5378,150,0,1,1,0,0,1,0,0
122051,29,-5379,144,0,1,1,0,0,1,0,0
122061,35,-5390,145,0,1,1,0,0,1,0,0
122071,28,-5390,144,0,1,1,0,0,1,0,0
122081,35,-5378,130,0,1,1,0,0,1,0,0
122091,40,-5378,141,0,1,1,0,0,1,0,0
122101,9,-5383,158,0,1,1,0,0,1,0,0
122111,26,-5374,137,0,1,1,0,0,1,0,0
122121,28,-5379,144,0,1,1,0,0,1,0,0
122131,12,-5369,142,0,1,1,0,0,1,0,0
122141,25,-5376,137,0,1,1,0,0,1,0,0
122151,34,-5390,142,0,1,1,0,0,1,0,0
122161,16,-5378,152,0,1,1,0,0,1,0,0
122172,37,-5380,148,0,1,1,0,0,1,0,0
122182,33,-5379,149,0,1,1,0,0,1,0,0
122192,24,-5376,140,0,1,1,0,0,1,0,0
122202,38,-5391,141,0,1,1,0,0,1,0,0
122212,25,-5385,148,0,1,1,0,0,1,0,0
122222,27,-5382,131,0,1,1,0,0,1,0,0
122232,10,-5396,131,0,1,1,0,0,1,0,0
122242,30,-5401,136,0,1,1,0,0,1,0,0
122253,36,-5378,135,0,1,1,0,0,1,0,0
122263,16,-5386,142,0,1,1,0,0,1,0,0
122273,26,-5372,155,0,1,1,0,0,1,0,0
122283,35,-5382,157,0,1,1,0,0,1,0,0
122293,9,-5383,141,0,1,1,0,0,1,0,0
122303,23,-5386,136,0,1,1,0,0,1,0,0
122313,17,-5375,150,0,1,1,0,0,1,0,0
122323,21,-5371,143,0,1,1,0,0,1,0,0
122333,29,-5386,154,0,1,1,0,0,1,0,0
122343,20,-5391,148,0,1,1,0,0,1,0,0
122353,16,-5381,147,0,1,1,0,0,1,0,0
122363,40,-5372,151,0,1,1,0,0,1,0,0
122373,22,-5382,160,0,1,1,0,0,1,0,0
122383,16,-5387,144,0,1,1,0,0,1,0,0
122393,44,-5379,138,0,1,1,0,0,1,0,0
122403,28,-5387,152,0,1,1,0,0,1,0,0
122413,13,-5373,158,0,1,1,0,0,1,0,0
122414,29,-5359,145,0,1,1,0,0,1,0,0
122424,22,-5390,143,0,1,1,0,0,1,0,0
122434,23,-5383,141,0,1,1,0,0,1,0,0
122444,30,-5377,140,0,1,1,0,0,1,0,0
122454,19,-5385,143,0,1,1,0,0,1,0,0
122464,21,-5394,134,0,1,1,1,0,1,0,0
122474,29,-5387,152,0,1,1,0,0,1,0,0
122484,26,-5378,155,0,1,1,0,0,1,0,0
122494,7,-5382,152,0,1,1,0,0,1,0,0
122504,23,-5375,138,0,1,1,0,0,1,0,0
122514,21,-5371,164,0,1,1,0,0,1,0,0
122524,3,-5382,166,0,1,1,0,0,1,0,0
122534,28,-5389,138,0,1,1,0,0,1,0,0
122544,21,-5388,141,0,1,1,0,0,1,0,0
122554,18,-5378,163,0,1,1,0,0,1,0,0
122564,26,-5386,152,0,1,1,0,0,1,0,0
122575,14,-5381,158,0,1,1,0,0,1,0,0
122585,20,-5384,144,0,1,1,0,0,1,0,0
122591,38,-5385,136,0,1,1,0,0,1,0,0
122601,19,-5382,149,0,1,1,0,0,1,0,0
122611,31,-5380,141,0,1,1,0,0,1,0,0
122621,27,-5381,161,0,1,1,0,0,1,0,0
122632,14,-5391,151,0,1,1,0,0,1,0,0
122642,32,-5375,141,0,1,1,0,0,1,0,0
122653,25,-5378,147,0,1,1,0,0,1,0,0
122663,21,-5395,135,0,1,1,0,0,1,0,0
122678,40,-5389,131,0,1,1,0,0,1,0,0
122688,16,-5382,146,0,1,1,0,0,1,0,0
122689,18,-5363,135,0,1,1,0,0,1,0,0
122699,20,-5381,141,0,1,1,0,0,1,0,0
122709,23,-5391,156,0,1,1,0,0,1,0,0
122720,34,-5388,139,0,1,1,0,0,1,0,0
122730,47,-5376,150,0,1,1,0,0,1,0,0
122741,9,-5364,149,0,1,1,0,0,1,0,0
122751,16,-5371,138,0,1,1,0,0,1,0,0
122762,42,-5379,155,0,1,1,0,0,1,0,0
122772,31,-5395,150,0,1,1,0,0,1,0,0
122783,32,-5382,137,0,1,1,0,0,1,0,0
122793,28,-5375,156,0,1,1,0,0,1,0,0
122804,27,-5393,130,0,1,1,0,0,1,0,0
122814,37,-5391,135,0,1,1,0,0,1,0,0
122825,18,-5387,152,0,1,1,0,0,1,0,0
122835,30,-5380,146,0,1,1,0,0,1,0,0
122843,25,-5377,150,0,1,1,0,0,1,0,0
122853,14,-5381,142,0,1,1,0,0,1,0,0
122863,27,-5376,144,0,1,1,0,0,1,0,0
122874,18,-5386,154,0,1,1,0,0,1,0,0
122884,21,-5384,135,0,1,1,0,0,1,0,0
122895,39,-5383,167,0,1,1,0,0,1,0,0
122905,20,-5385,154,0,1,1,0,0,1,0,0
122916,11,-5383,129,0,1,1,0,0,1,0,0
122926,33,-5390,139,0,1,1,0,0,1,0,0
122927,37,-5396,148,0,1,1,0,0,1,0,0
122937,20,-5382,139,0,1,1,0,0,1,0,0
122947,31,-5376,146,0,1,1,0,0,1,0,0
122957,12,-5377,143,0,1,1,0,0,1,0,0
122967,15,-5389,135,0,1,1,0,0,1,0,0
122977,28,-5387,150,0,1,1,0,0,1,0,0
122987,30,-5380,161,0,1,1,1,0,1,0,0
122997,24,-5386,152,0,1,1,0,0,1,0,0
123007,32,-5376,152,0,1,1,0,0,1,0,0
123018,11,-5397,137,0,1,1,0,0,1,0,0
123028,22,-5386,134,0,1,1,0,0,1,0,0
123038,30,-5381,143,0,1,1,0,0,1,0,0
123048,14,-5396,147,0,1,1,0,0,1,0,0
123058,21,-5395,148,0,1,1,0,0,1,0,0
123068,24,-5374,143,0,1,1,0,0,1,0,0
123078,24,-5370,143,0,1,1,0,0,1,0,0
123088,21,-5381,144,0,1,1,0,0,1,0,0
123099,24,-5385,147,0,1,1,0,0,1,0,0
123109,28,-5392,150,0,1,1,0,0,1,0,0
123119,24,-5387,141,0,1,1,0,0,1,0,0
123129,33,-5391,136,0,1,1,0,0,1,0,0
123139,31,-5381,142,0,1,1,0,0,1,0,0
123149,15,-5374,155,0,1,1,0,0,1,0,0
123159,30,-5383,145,0,1,1,0,0,1,0,0
123169,28,-5393,153,0,1,1,0,0,1,0,0
123179,29,-5383,125,0,1,1,0,0,1,0,0
123189,18,-5384,146,0,1,1,0,0,1,0,0
123199,10,-5381,145,0,1,1,0,0,1,0,0
123209,24,-5379,133,0,1,1,0,0,1,0,0
123219,29,-5370,158,0,1,1,0,0,1,0,0
123229,20,-5378,147,0,1,1,0,0,1,0,0
123239,29,-5395,135,0,1,1,0,0,1,0,0
123249,24,-5386,153,0,1,1,0,0,1,0,0
123260,18,-5383,162,0,1,1,0,0,1,0,0
123270,38,-5369,146,0,1,1,0,0,1,0,0
123280,33,-5375,157,0,1,1,0,0,1,0,0
123290,16,-5378,150,0,1,1,0,0,1,0,0
123300,37,-5386,146,0,1,1,0,0,1,0,0
123310,35,-5372,152,0,1,1,0,0,1,0,0
123320,11,-5375,142,0,1,1,0,0,1,0,0
123330,31,-5384,132,0,1,1,0,0,1,0,0
123341,21,-5373,144,0,1,1,0,0,1,0,0
123351,18,-5390,148,0,1,1,0,0,1,0,0
123361,30,-5393,145,0,1,1,0,0,1,0,0
123371,16,-5381,156,0,1,1,0,0,1,0,0
123381,24,-5375,134,0,1,1,0,0,1,0,0
123391,31,-5387,137,0,1,1,0,0,1,0,0
123401,20,-5387,142,0,1,1,0,0,1,0,0
123411,28,-5384,141,0,1,1,0,0,1,0,0
123421,16,-5382,141,0,1,1,0,0,1,0,0
123431,19,-5377,144,0,1,1,0,0,1,0,0
123441,34,-5376,136,0,1,1,0,0,1,0,0
123451,24,-5387,149,0,1,1,0,0,1,0,0
123461,31,-5383,147,0,1,1,0,0,1,0,0
123471,19,-5383,138,0,1,1,0,0,1,0,0
123481,28,-5378,137,0,1,1,0,0,1,0,0
123485,39,-5388,139,0,1,1,0,0,1,0,0
123495,26,-5379,158,0,1,1,1,0,1,0,0
123506,10,-5382,144,0,1,1,0,0,1,0,0
123516,39,-5363,151,0,1,1,0,0,1,0,0
123526,28,-5366,147,0,1,1,0,0,1,0,0
123536,27,-5376,152,0,1,1,0,0,1,0,0
123546,39,-5386,153,0,1,1,0,0,1,0,0
123556,34,-5386,146,0,1,1,0,0,1,0,0
123566,22,-5381,144,0,1,1,0,0,1,0,0
123576,33,-5384,137,0,1,1,0,0,1,0,0
123584,42,-5380,152,0,1,1,0,0,1,0,0
123594,30,-5371,151,0,1,1,0,0,1,0,0
123604,21,-5388,147,0,1,1,0,0,1,0,0
123614,35,-5395,143,0,1,1,0,0,1,0,0
123624,12,-5382,143,0,1,1,0,0,1,0,0
123635,28,-5382,135,0,1,1,0,0,1,0,0
123645,37,-5391,148,0,1,1,0,0,1,0,0
123656,7,-5386,157,0,1,1,0,0,1,0,0
123666,21,-5376,142,0,1,1,0,0,1,0,0
123671,25,-5381,145,0,1,1,0,0,1,0,0
123681,27,-5373,160,0,1,1,0,0,1,0,0
123691,24,-5381,139,0,1,1,0,0,1,0,0
123702,29,-5396,141,0,1,1,0,0,1,0,0
123712,17,-5384,142,0,1,1,0,0,1,0,0
123723,30,-5384,138,0,1,1,0,0,1,0,0
123733,42,-5382,156,0,1,1,0,0,1,0,0
123744,16,-5395,146,0,1,1,0,0,1,0,0
123754,25,-5388,136,0,1,1,0,0,1,0,0
123765,34,-5380,153,0,1,1,0,0,1,0,0
123775,16,-5376,150,0,1,1,0,0,1,0,0
123785,35,-5385,142,0,1,1,0,0,1,0,0
123795,19,-5385,147,0,1,1,0,0,1,0,0
123805,18,-5374,146,0,1,1,0,0,1,0,0
123815,51,-5384,149,0,1,1,0,0,1,0,0
123825,25,-5383,132,0,1,1,0,0,1,0,0
123835,15,-5386,146,0,1,1,0,0,1,0,0
123843,24,-5388,146,0,1,1,0,0,1,0,0
123853,20,-5386,150,0,1,1,0,0,1,0,0
123863,30,-5377,131,0,1,1,0,0,1,0,0
123874,34,-5387,149,0,1,1,0,0,1,0,0
123884,17,-5377,157,0,1,1,0,0,1,0,0
123895,22,-5382,141,0,1,1,0,0,1,0,0
123905,21,-5381,157,0,1,1,0,0,1,0,0
123906,21,-5383,143,0,1,1,0,0,1,0,0
123916,42,-5384,137,0,1,1,0,0,1,0,0
123926,25,-5395,156,0,1,1,0,0,1,0,0
123936,18,-5386,139,0,1,1,0,0,1,0,0
123946,19,-5378,134,0,1,1,0,0,1,0,0
123956,18,-5377,148,0,1,1,0,0,1,0,0
123966,30,-5387,141,0,1,1,0,0,1,0,0
123976,35,-5393,151,0,1,1,0,0,1,0,0
123986,17,-5374,148,0,1,1,0,0,1,0,0
123996,22,-5380,140,0,1,1,0,0,1,0,0
124006,30,-5386,154,0,1,1,0,0,1,0,0
124021,18,-5387,152,0,1,1,0,0,1,0,0
124031,34,-5385,151,0,1,1,1,0,1,0,0
124042,23,-5396,151,0,1,1,0,0,1,0,0
124052,17,-5381,135,0,1,1,0,0,1,0,0
124063,26,-5384,147,0,1,1,0,0,1,0,0
124073,21,-5390,159,0,1,1,0,0,1,0,0
124074,24,-5390,143,0,1,1,0,0,1,0,0
124084,31,-5381,142,0,1,1,0,0,1,0,0
124094,4,-5384,151,0,1,1,0,0,1,0,0
124105,15,-5371,143,0,1,1,0,0,1,0,0
124115,34,-5375,146,0,1,1,0,0,1,0,0
124126,29,-5379,151,0,1,1,0,0,1,0,0
124136,25,-5384,146,0,1,1,0,0,1,0,0
124147,19,-5385,146,0,1,1,0,0,1,0,0
124157,9,-5372,151,0,1,1,0,0,1,0,0
124168,21,-5371,149,0,1,1,0,0,1,0,0
124178,28,-5386,149,0,1,1,0,0,1,0,0
124189,4,-5383,138,0,1,1,0,0,1,0,0
124199,38,-5382,133,0,1,1,0,0,1,0,0
124209,42,-5387,146,0,1,1,0,0,1,0,0
124219,8,-5390,135,0,1,1,0,0,1,0,0
124229,28,-5388,129,0,1,1,0,0,1,0,0
124239,29,-5386,152,0,1,1,0,0,1,0,0
124249,21,-5389,146,0,1,1,0,0,1,0,0
124259,47,-5380,128,0,1,1,0,0,1,0,0
124269,40,-5389,146,0,1,1,0,0,1,0,0
124279,14,-5390,143,0,1,1,0,0,1,0,0
124289,20,-5381,141,0,1,1,0,0,1,0,0
124299,29,-5394,146,0,1,1,0,0,1,0,0
124309,5,-5391,153,0,1,1,0,0,1,0,0
124319,19,-5370,140,0,1,1,0,0,1,0,0
124329,30,-5366,148,0,1,1,0,0,1,0,0
124339,17,-5381,146,0,1,1,0,0,1,0,0
124350,22,-5381,150,0,1,1,0,0,1,0,0
124360,30,-5379,155,0,1,1,0,0,1,0,0
124370,21,-5387,135,0,1,1,0,0,1,0,0
124380,24,-5384,143,0,1,1,0,0,1,0,0
124390,29,-5381,155,0,1,1,0,0,1,0,0
124400,19,-5395,146,0,1,1,0,0,1,0,0
124410,26,-5388,137,0,1,1,0,0,1,0,0
124420,28,-5379,149,0,1,1,0,0,1,0,0
124430,23,-5381,142,0,1,1,0,0,1,0,0
124440,27,-5394,141,0,1,1,0,0,1,0,0
124450,10,-5379,147,0,1,1,0,0,1,0,0
124460,32,-5377,133,0,1,1,0,0,1,0,0
124470,33,-5364,148,0,1,1,0,0,1,0,0
124480,13,-5375,145,0,1,1,0,0,1,0,0
124490,38,-5370,137,0,1,1,0,0,1,0,0
124500,42,-5390,154,0,1,1,0,0,1,0,0
124510,19,-5384,151,0,1,1,0,0,1,0,0
124511,21,-5381,151,0,1,1,0,0,1,0,0
124521,29,-5393,146,0,1,1,0,0,1,0,0
124535,24,-5380,145,0,1,1,0,0,1,0,0
124545,30,-5378,136,0,1,1,1,0,1,0,0
124556,20,-5378,139,0,1,1,0,0,1,0,0
124566,18,-5374,144,0,1,1,0,0,1,0,0
124577,49,-5375,141,0,1,1,0,0,1,0,0
124587,19,-5386,138,0,1,1,0,0,1,0,0
124592,28,-5383,147,0,1,1,0,0,1,0,0
124602,29,-5384,153,0,1,1,0,0,1,0,0
124612,12,-5380,135,0,1,1,0,0,1,0,0
124622,28,-5385,144,0,1,1,0,0,1,0,0
124632,20,-5392,143,0,1,1,0,0,1,0,0
124646,25,-5386,135,0,1,1,0,0,1,0,0
124656,22,-5373,146,0,1,1,0,0,1,0,0
124666,14,-5377,136,0,1,1,0,0,1,0,0
124676,20,-5398,135,0,1,1,0,0,1,0,0
124677,24,-5373,151,0,1,1,0,0,1,0,0
124687,26,-5388,150,0,1,1,0,0,1,0,0
124697,37,-5390,141,0,1,1,0,0,1,0,0
124708,29,-5372,158,0,1,1,0,0,1,0,0
124718,23,-5382,148,0,1,1,0,0,1,0,0
124733,39,-5385,135,0,1,1,0,0,1,0,0
124743,35,-5375,148,0,1,1,0,0,1,0,0
124754,21,-5372,147,0,1,1,0,0,1,0,0
124764,22,-5389,141,0,1,1,0,0,1,0,0
