time_ms,accel_x_raw,accel_y_raw,accel_z_raw,uv_raw,accel_valid,uv_valid,uv_new,sensor_error_mask,pump_on,accel_fifo_skipped_total,log_dropped_total
56857,19,-5385,148,0,1,1,0,0,0,0,0
56867,16,-5382,145,0,1,1,0,0,0,0,0
56878,22,-5385,150,0,1,1,0,0,0,0,0
56888,10,-5380,142,0,1,1,0,0,0,0,0
56889,11,-5377,137,0,1,1,0,0,0,0,0
56899,19,-5379,144,0,1,1,0,0,0,0,0
56909,18,-5380,143,0,1,1,0,0,0,0,0
56920,19,-5376,144,0,1,1,0,0,0,0,0
56930,1,-5383,129,0,1,1,0,0,0,0,0
56940,26,-5381,145,0,1,1,0,0,0,0,0
56950,16,-5376,147,0,1,1,0,0,0,0,0
56960,24,-5392,135,0,1,1,0,0,0,0,0
56970,10,-5377,144,0,1,1,0,0,0,0,0
56980,10,-5364,138,0,1,1,0,0,0,0,0
56990,29,-5380,154,0,1,1,0,0,0,0,0
57001,18,-5389,136,0,1,1,0,0,0,0,0
57011,22,-5377,140,0,1,1,0,0,0,0,0
57021,38,-5380,143,0,1,1,0,0,0,0,0
57031,23,-5389,143,0,1,1,0,0,0,0,0
57041,17,-5374,138,0,1,1,0,0,0,0,0
57051,18,-5379,146,0,1,1,0,0,0,0,0
57061,24,-5371,143,0,1,1,0,0,0,0,0
57071,20,-5377,150,0,1,1,0,0,0,0,0
57081,31,-5378,145,0,1,1,0,0,0,0,0
57091,17,-5382,141,0,1,1,0,0,0,0,0
57101,18,-5384,133,0,1,1,0,0,0,0,0
57111,8,-5374,139,0,1,1,0,0,0,0,0
57121,21,-5378,138,0,1,1,0,0,0,0,0
57131,17,-5387,138,0,1,1,0,0,0,0,0
57141,12,-5380,134,0,1,1,0,0,0,0,0
57151,24,-5378,138,0,1,1,0,0,0,0,0
57162,31,-5377,141,0,1,1,0,0,0,0,0
57172,30,-5392,143,0,1,1,0,0,0,0,0
57182,19,-5378,142,0,1,1,0,0,0,0,0
57192,33,-5379,152,0,1,1,0,0,0,0,0
57202,23,-5382,151,0,1,1,0,0,0,0,0
57212,24,-5380,141,0,1,1,0,0,0,0,0
57222,24,-5381,141,0,1,1,0,0,0,0,0
57232,19,-5392,149,0,1,1,0,0,0,0,0
57243,21,-5391,141,0,1,1,0,0,0,0,0
57253,26,-5385,146,0,1,1,0,0,0,0,0
57263,30,-5381,144,0,1,1,0,0,0,0,0
57273,29,-5376,152,0,1,1,0,0,0,0,0
57277,21,-5379,139,0,1,1,0,0,0,0,0
57287,15,-5387,158,0,1,1,0,0,0,0,0
57297,13,-5383,141,0,1,1,1,0,0,0,0
57308,21,-5384,134,0,1,1,0,0,0,0,0
57318,23,-5391,133,0,1,1,0,0,0,0,0
57329,15,-5384,134,0,1,1,0,0,0,0,0
57339,15,-5381,143,0,1,1,0,0,0,0,0
57350,18,-5378,150,0,1,1,0,0,0,0,0
57360,12,-5388,142,0,1,1,0,0,0,0,0
57371,21,-5388,144,0,1,1,0,0,0,0,0
57381,27,-5384,144,0,1,1,0,0,0,0,0
57392,23,-5380,148,0,1,1,0,0,0,0,0
57402,15,-5383,147,0,1,1,0,0,0,0,0
57403,40,-5386,148,0,1,1,0,0,0,0,0
57413,26,-5376,138,0,1,1,0,0,0,0,0
57423,22,-5392,122,0,1,1,0,0,0,0,0
57433,27,-5379,136,0,1,1,0,0,0,0,0
57443,24,-5383,136,0,1,1,0,0,0,0,0
57453,16,-5369,142,0,1,1,0,0,0,0,0
57463,12,-5382,142,0,1,1,0,0,0,0,0
57473,28,-5399,153,0,1,1,0,0,0,0,0
57483,15,-5379,143,0,1,1,0,0,0,0,0
57494,16,-5375,130,0,1,1,0,0,0,0,0
57504,24,-5397,144,0,1,1,0,0,0,0,0
57514,15,-5373,154,0,1,1,0,0,0,0,0
57524,20,-5374,143,0,1,1,0,0,0,0,0
57534,30,-5377,139,0,1,1,0,0,0,0,0
57544,18,-5383,147,0,1,1,0,0,0,0,0
57554,21,-5378,154,0,1,1,0,0,0,0,0
57564,26,-5381,146,0,1,1,0,0,0,0,0
